user_id,item_id,rating,timestamp
490,455,4,875428152
921,322,3,879379428
141,407,2,884585523
655,656,3,887430072
741,399,2,891457456
269,378,3,891449962
679,196,4,884487610
622,109,5,882590559
790,373,3,885158459
870,433,3,879901879
921,173,5,884673780
938,993,5,891356413
761,148,5,876189829
267,545,2,878974723
234,328,2,891033772
487,455,2,883444252
374,137,2,880393511
568,165,4,877906935
596,678,3,883538965
54,327,5,880928893
62,708,3,879375912
887,1,5,881377972
393,1270,3,889731673
194,160,2,879551380
85,658,3,879829861
303,748,2,879466214
59,476,2,888203814
417,1023,4,880949479
178,476,3,882824713
693,215,4,875482860
426,100,4,879442128
504,176,3,887837739
7,217,4,891352778
833,11,5,875038850
30,29,3,875106638
397,878,1,875063722
256,77,3,882164955
334,187,4,891547107
754,476,4,879451742
308,616,2,887739800
301,610,3,882077176
535,223,5,879618207
373,485,4,877098751
217,373,2,889070307
682,333,4,888518279
87,186,5,879876734
752,882,4,891207846
380,512,3,885479355
604,443,3,883668352
318,269,5,884469970
840,616,5,891209364
434,151,5,886724453
151,357,5,879524585
696,427,5,886404542
20,94,2,879669954
90,604,5,891383350
640,134,5,874777623
885,72,1,885713631
711,763,1,876185767
222,386,2,881060205
586,1207,2,884065879
154,324,2,879138287
92,993,4,890251516
244,1168,4,880608788
932,101,3,891251225
219,258,5,889386635
347,819,1,881653155
665,195,3,884294819
450,1041,4,882469432
318,174,4,884495590
561,1210,1,885810813
854,171,4,882814333
13,9,3,882140205
892,50,5,886608802
216,168,4,880234680
918,174,3,891987154
20,87,5,879669746
719,532,3,888449606
144,73,3,888105636
32,294,3,883709863
665,1132,2,884291662
533,257,4,882195275
326,172,4,879875431
889,234,4,880177857
879,866,5,887761460
708,742,1,892719385
7,260,1,892130982
7,29,3,891353828
13,276,5,882140104
670,969,2,877975070
881,498,4,876537577
833,185,5,875039416
661,178,4,876013492
140,872,3,879013651
347,187,5,881653652
59,855,4,888204502
577,496,5,880474455
332,307,5,888098170
391,56,5,877399745
270,159,4,876956233
655,205,3,887650538
135,203,4,879857797
422,117,2,875129975
381,1400,3,892697394
939,597,4,880261610
222,1059,1,883816150
213,199,5,878956000
535,50,5,879618091
430,235,2,877225727
151,265,5,879542566
286,1038,5,884583549
443,948,1,883504844
627,665,3,879531459
201,281,2,884112352
524,530,4,884634785
587,875,1,892871462
682,737,3,888518104
85,195,3,882995132
38,405,5,892432205
806,403,4,882388706
366,200,5,888857990
326,33,2,879876975
883,856,5,891694401
924,228,4,886327826
75,756,2,884050309
634,1049,2,877018004
203,181,5,880434278
655,572,2,887651149
214,182,4,891544175
217,117,4,889069842
313,501,5,891013742
279,238,4,891208908
387,744,3,886480818
401,591,3,891032607
417,614,3,879648156
49,173,3,888067691
606,660,5,880926470
174,284,4,886433771
13,204,5,882140318
144,147,3,888104402
536,432,4,882360552
214,8,4,892668196
586,230,2,884061623
639,212,4,891239550
616,873,3,891224767
339,1113,4,891033829
688,309,5,884153606
334,283,4,891544810
914,781,5,887123464
526,332,2,885682006
405,529,1,885549543
478,48,4,889388587
416,318,5,893213549
379,395,2,880741868
151,433,3,879542510
213,197,5,878955707
828,179,4,891036972
184,51,4,889909069
26,678,2,891349122
588,1053,3,890027780
450,88,5,882396799
803,339,3,880054834
207,875,2,875718889
497,721,3,879362740
625,428,5,891953755
812,245,2,877625367
458,209,4,886397155
294,363,1,889243393
203,93,4,880434940
532,1207,2,874790439
151,432,5,879524610
821,56,5,874793847
653,742,3,886052040
933,411,2,874938689
380,95,4,885479274
897,69,5,879990396
648,441,3,884883724
689,763,4,876676165
826,568,4,885690636
848,133,4,887047308
370,443,5,879435369
826,1409,2,885690442
597,748,5,875339041
79,301,3,891271308
864,734,3,888892874
630,243,2,885666301
435,384,3,884134047
43,133,4,875981483
474,414,4,887927153
468,258,4,875279126
499,516,4,885599572
314,365,3,877891465
308,273,2,887737084
109,180,3,880581127
465,100,3,883532119
648,502,5,884881679
828,510,3,891037231
497,79,4,879310730
773,588,1,888539232
141,678,4,884584480
7,562,5,891354053
301,746,3,882075774
59,229,3,888205921
417,597,3,879646413
535,87,5,879618965
217,576,1,889070087
276,1274,1,874977513
442,569,2,883390140
847,455,2,878775647
334,1108,4,891549632
373,746,4,877098714
64,435,4,889737771
391,195,2,877399618
320,808,4,884749359
135,79,3,879857843
13,887,5,882140867
125,493,4,879454448
489,1238,4,891445352
666,435,4,880567883
186,356,5,879023663
62,237,3,879372563
655,979,3,888893279
905,100,4,884983888
399,282,3,882340775
224,736,3,888082742
348,370,4,886523621
429,190,5,882387773
502,288,5,883701866
128,387,2,879968774
186,754,2,891717690
768,252,3,880136317
503,97,4,880383424
660,271,3,891197561
49,38,1,888068289
14,276,4,879119390
430,303,4,877225239
625,640,3,891999796
550,682,4,883425783
472,202,5,875979737
639,178,5,891240543
450,313,5,882811655
308,684,3,887737593
862,79,5,879304623
7,651,5,891350932
727,411,3,883709905
532,535,5,888637085
497,781,3,879310445
483,20,2,878952993
561,652,5,885809312
882,1116,4,879879868
627,735,4,879530600
717,340,4,884641599
433,269,5,880585068
334,527,3,891546231
59,429,4,888204597
288,64,5,886374365
116,328,3,876452186
387,516,3,886482928
806,50,5,882385200
152,790,5,884018821
276,634,4,874795888
813,690,4,883752331
393,566,3,887745717
654,50,5,887863323
353,271,2,891402567
314,682,5,877885836
435,717,3,884134104
374,5,4,880937875
450,869,4,882470064
416,203,3,886316596
825,866,4,880756376
193,845,4,889124803
453,69,4,877554647
496,10,5,876064845
622,22,4,882592178
18,241,3,880131525
455,159,3,879111500
98,152,3,880498968
707,287,4,880059774
927,928,4,879183019
222,385,4,878183924
472,449,5,875982967
106,25,4,881451016
633,110,3,877211817
253,742,4,891628535
751,332,3,887134842
650,389,3,891387571
907,1284,5,881030348
927,761,3,879198085
234,131,3,892334680
823,4,5,878438607
621,423,4,880739654
340,969,5,884991647
406,602,3,882480865
881,705,1,876537679
382,1017,4,875946830
833,161,1,875224515
615,69,4,879448632
85,160,3,879454075
59,52,4,888205615
382,150,2,875946055
921,97,2,884673891
523,412,3,883702351
214,50,3,891543114
671,559,4,884338399
880,651,5,880167695
939,285,5,880261184
495,441,3,888633440
478,178,4,889388562
916,257,3,880843401
727,159,2,883712016
94,943,3,891722338
472,831,5,875979498
406,960,2,879793376
385,521,3,879446208
229,344,5,891633028
880,148,2,880167030
141,323,4,884584480
793,696,3,875104303
269,961,5,891457067
541,404,4,883874646
99,3,3,885679237
201,219,4,884112673
410,538,3,888626710
42,418,5,881108147
583,276,4,879384338
405,663,2,885547221
468,662,4,875291570
425,252,2,878739054
330,473,4,876544632
902,298,2,879465016
59,202,4,888205714
299,311,4,880198334
793,129,4,875104067
355,286,5,879485423
351,754,5,883356614
13,612,4,882140318
324,321,3,880575002
115,20,3,881171009
663,919,3,889492562
291,85,2,874877699
576,124,4,886985002
251,288,4,886271541
611,269,4,891636072
299,378,3,878192680
239,433,5,889180447
601,660,3,876349937
30,313,5,885941156
85,127,5,879829301
642,801,3,885605794
258,289,2,885701004
642,38,4,885843141
655,1257,3,887433685
588,315,4,890014591
394,403,4,880889034
141,546,4,884585470
437,1098,3,880141243
479,500,4,879461255
941,475,4,875049038
774,228,4,888557237
132,151,3,891278774
690,523,4,881177430
865,919,5,880143713
766,216,3,891310038
782,1025,2,891498436
173,319,4,877556926
488,96,3,891294014
561,71,2,885810039
706,410,4,880997444
655,468,3,887427681
691,50,4,875543191
878,1092,3,880867444
889,433,4,880180612
730,121,4,880310506
391,125,3,877399894
406,664,2,884630973
657,300,2,884237751
137,183,5,881433689
325,554,1,891479912
313,514,4,891013887
796,161,5,893048377
505,623,3,889333365
128,609,4,879967550
642,313,5,886454784
7,446,2,892132020
222,162,2,878184087
937,258,4,876762200
537,713,3,886030177
210,631,5,887736796
472,374,2,875982922
662,246,5,880571006
417,944,4,880952141
716,49,4,879797286
351,304,3,879481675
623,163,3,891034756
303,549,3,879484846
384,286,4,891273649
62,168,5,879373711
686,603,5,879546847
23,216,4,874787204
922,756,2,891455185
328,135,3,885046853
20,866,1,879668583
708,9,1,877325135
790,228,3,885156647
457,20,5,882393967
442,401,2,883388960
381,259,2,892698054
1,105,2,875240739
471,99,2,889827918
170,300,5,884103732
646,877,3,888529014
151,724,4,879542270
15,889,3,879455473
485,538,3,891040560
429,679,4,882387653
840,127,4,891203366
405,219,5,885548384
102,269,2,891427996
13,806,5,882140426
846,588,4,883949380
345,1047,4,884991457
561,203,4,885807261
497,545,3,879363233
595,324,3,886920632
214,340,3,891542735
303,168,5,879467223
647,72,4,876534083
368,672,2,889783453
413,276,4,879969674
440,243,1,891577504
314,78,4,877890463
939,818,3,880262057
702,879,1,885767604
655,1370,3,890887261
521,1244,3,884476887
891,116,3,891639552
95,1231,1,880572787
813,538,3,883752380
887,1035,5,881381740
844,864,3,877381873
301,155,1,882078308
878,170,4,880867485
144,170,4,888105364
102,319,4,875886434
102,245,3,883748222
262,1,3,879962366
262,90,4,879795270
453,963,4,888202307
553,1200,3,879948964
7,341,3,892333206
643,204,3,891447901
198,229,3,884209353
311,967,3,884364764
630,597,4,885667006
773,212,2,888538980
930,240,1,879535207
61,347,5,892302120
184,708,4,889909962
634,476,3,875729668
798,222,3,875295616
184,117,2,889907995
942,269,2,891282396
748,182,4,879454630
804,472,3,879443976
910,288,3,884229224
697,129,5,882622016
640,14,4,886474436
843,239,3,879447670
318,480,4,884495795
889,257,4,880176845
711,94,2,879995728
255,748,1,883215630
709,636,3,879848645
334,337,4,891544177
694,180,4,875727672
374,572,2,880938255
151,770,4,879542527
133,313,3,890588524
654,462,4,887864998
276,100,5,874786605
532,338,3,879931705
740,302,5,879523187
342,792,3,875318882
145,450,3,885557660
42,318,5,881107718
453,215,3,877554419
707,1251,4,880059647
834,50,5,890862362
408,300,3,889679857
705,578,3,883428276
634,840,2,875729794
363,760,1,891499993
476,42,4,883364295
250,7,4,878089716
711,40,4,879994875
943,720,1,888640048
1,257,4,874965954
286,1119,3,877534054
528,168,4,888522642
883,414,3,891694431
497,944,3,879362798
597,293,5,875340939
887,368,5,881381679
276,939,3,874790855
864,66,3,888889784
411,1470,3,892845746
496,99,3,876066598
85,660,4,879829618
222,214,4,878182453
108,14,5,879879720
198,73,3,884208419
535,628,4,879618246
95,174,5,879196231
32,151,3,883717850
83,356,4,880308755
267,484,5,878971542
643,246,5,891445312
804,972,3,879445783
727,392,4,883711847
109,252,5,880571629
712,1037,4,874956981
369,988,3,889428228
178,682,3,892239928
756,141,3,874831227
320,546,4,884748818
805,321,3,881705292
96,484,5,884402860
35,258,2,875458941
868,47,2,877108302
269,209,4,891448895
758,529,4,881979609
303,1088,2,879544946
133,751,3,890588547
846,506,3,883948908
560,476,2,879977124
145,732,4,875272833
265,107,1,875320398
291,82,4,874835116
457,137,5,882393278
805,655,3,881698175
747,525,5,888640684
614,289,2,879463669
343,980,5,876403239
798,480,3,875303765
19,4,4,885412840
537,506,3,886031860
758,310,3,880672402
250,993,5,878089881
868,825,1,877109435
896,201,3,887158900
385,240,4,879447317
14,195,5,890881336
553,136,4,879948655
537,639,2,886031438
562,4,1,879196517
13,625,2,882398691
181,146,1,878962955
312,1116,3,891698334
83,781,4,883868890
56,193,5,892678669
537,96,3,886031576
30,319,4,875060217
5,70,4,875636389
557,325,3,880485074
318,315,5,884470294
870,772,4,875679767
834,323,2,890860471
223,846,2,891550193
394,238,5,880887348
747,13,3,888733348
268,217,2,875744501
79,900,4,891271245
344,815,2,884900409
526,333,3,885681935
804,227,4,879443136
107,269,5,891264267
379,28,4,880524943
940,321,4,884801316
541,90,4,883866093
168,405,4,884287927
130,806,3,875217096
759,181,5,875227798
667,69,3,891035104
896,479,3,887158713
902,275,4,879465894
543,71,4,874864870
846,448,5,883949547
65,215,5,879217689
130,423,5,875216978
814,565,3,885411347
84,294,3,883449317
442,69,3,883390935
750,258,3,879445755
450,1033,3,882468401
327,328,2,887743600
862,24,4,879302990
21,872,2,874950889
639,100,1,891240495
336,257,4,877759730
521,191,4,884477868
493,264,3,884129923
40,270,3,889041477
605,754,3,879425457
612,300,4,875324266
186,257,4,891719774
693,546,1,875483234
796,1269,5,892662765
798,72,3,875638883
398,385,3,875723253
918,16,4,891988560
177,258,3,880130379
107,327,3,891264501
330,422,4,876547853
416,720,4,886318128
370,659,4,879435033
741,228,2,891455610
868,73,1,877108220
44,252,2,878346748
671,742,5,884035173
621,751,4,883799651
82,756,1,878768741
151,318,5,879524088
573,182,4,885843892
881,1228,3,876538986
711,496,5,879993073
282,258,5,879949367
275,169,3,875154535
772,327,4,877533873
839,864,3,875751958
889,265,4,880180816
569,685,4,879794075
784,258,5,891387249
168,931,3,884288329
450,286,4,882215617
201,12,4,884111269
79,150,3,891271652
665,234,3,884293610
10,505,4,877886846
823,222,3,878438179
566,204,3,881649828
532,1011,5,893119491
747,132,4,888732640
798,805,4,875743813
504,163,4,887840517
545,451,3,879900366
551,411,1,892784437
405,1167,1,885547268
707,151,4,880059810
463,288,1,889943851
324,742,5,880575493
66,286,1,883601089
586,696,3,884065851
488,172,3,891293863
881,521,4,876537870
399,161,3,882344434
589,324,1,883352402
271,441,3,885849648
531,890,1,887049341
715,655,4,875964203
690,276,3,881178293
421,183,5,892241459
342,1008,3,875318669
308,230,4,887739014
151,945,5,879524419
405,317,4,885544911
201,95,3,884114015
223,1234,3,891548646
184,473,4,889908133
815,183,5,878694381
870,1090,2,879902161
913,478,4,880824512
190,696,3,891042883
82,13,2,878768615
387,475,3,886480657
707,486,3,886287662
727,1042,2,883712068
497,50,5,879310580
910,25,3,880822203
518,544,3,876823324
58,209,5,884305019
940,879,3,889480535
344,926,2,886381985
95,473,4,879193353
151,462,4,879524088
796,391,4,893048713
194,483,4,879520916
453,143,2,888206053
928,487,5,880936769
487,197,3,883446404
179,339,1,892151366
627,117,3,879531248
1,228,5,878543541
136,100,5,882693338
401,519,4,891033158
49,52,2,888066647
682,167,2,888522101
280,71,4,891700818
537,1008,2,886030078
546,258,4,885139634
702,300,3,885767461
393,290,3,887745322
41,69,4,890687145
474,521,5,887925977
504,218,4,887910267
293,1298,3,888906045
595,304,3,886920774
94,1032,2,891723807
109,156,5,880573084
345,412,3,884991600
249,79,5,879572777
362,323,2,885019651
6,298,3,883599558
116,1253,2,876454109
932,134,4,891250169
133,286,2,890588524
757,343,3,888443555
304,298,5,884968415
680,1012,3,877075214
838,419,5,887066989
474,527,5,887923923
707,480,3,886286360
721,191,3,877140490
60,210,4,883326241
60,484,5,883326370
379,331,4,880526281
559,521,2,891033911
545,447,3,879899978
604,672,1,883668261
848,642,5,887039164
5,145,1,875720830
399,168,3,882342776
339,198,5,891033382
500,815,3,883865374
71,89,5,880864462
13,779,3,882398255
102,264,2,883277645
504,417,3,887841177
128,132,3,879966785
630,595,5,885667660
419,286,4,879435190
435,929,2,884133635
291,546,3,874805958
634,25,4,877018125
211,687,2,879437184
639,648,3,891239491
493,48,4,884130995
130,56,5,875216283
185,528,4,883526268
796,807,2,893047691
389,29,2,880088659
522,173,4,876961020
56,51,3,892677186
457,1030,2,882551134
374,151,3,880393811
437,117,1,881001121
216,215,5,880235120
805,99,2,881695560
479,485,3,879460844
381,283,5,892697655
661,751,4,886840577
326,615,4,879875724
144,190,5,888105714
429,708,3,882386895
577,845,4,880471578
44,405,3,878346512
846,780,4,883949380
838,238,4,887067359
291,92,4,874835091
599,748,4,880951144
805,541,3,882216971
321,497,5,879439860
234,653,3,892335108
262,278,3,879790741
923,273,5,880387474
223,1009,1,891549475
222,231,2,878182005
268,176,5,875309998
936,137,4,886832544
401,537,4,891033466
916,89,5,880844241
934,121,3,891189819
463,126,4,877385531
299,432,3,877880612
330,496,5,876546172
267,367,4,878971939
632,404,5,879459544
423,315,4,891395141
398,655,4,875658967
446,879,3,879786691
807,566,4,892528999
623,121,4,891034129
15,927,4,879456381
148,1149,5,877016513
621,417,3,874965299
87,433,3,879876702
338,100,4,879438196
372,443,4,876869481
110,783,3,886988967
64,591,4,889740394
480,152,4,891208390
746,229,2,885075399
21,441,3,874951761
343,65,5,876405172
145,928,3,879161848
232,1128,2,888549907
399,229,2,882349143
345,221,5,884900899
168,742,5,884287362
380,196,4,885479777
295,100,5,879518080
399,622,4,882343605
632,483,5,879459738
393,26,3,887746767
825,823,4,881342978
94,208,4,891720643
353,905,4,891402674
524,58,4,884635031
416,287,4,878879237
457,203,4,882397133
553,135,4,879948996
562,234,5,879196074
345,295,4,884994592
110,586,3,886988536
788,82,3,880870116
654,189,4,887864230
918,630,3,891988672
68,245,3,876973777
653,81,1,880151651
454,939,2,888267386
200,210,5,884128933
326,483,5,879874963
303,820,3,879544184
374,527,4,883628801
187,735,4,879465532
868,268,4,877102974
256,728,4,882165296
347,423,4,881654567
535,489,4,879619000
533,53,1,879191621
685,875,3,879451401
406,655,3,880131704
881,580,5,876538251
328,215,3,885046773
650,627,2,891387520
223,749,4,891549049
457,11,4,882397020
751,945,3,889133852
653,455,3,878854051
109,176,5,880577868
345,38,2,884993830
785,423,2,879438957
721,393,5,877138200
521,176,4,884477820
561,198,3,885808986
435,393,2,884133610
223,329,2,891549079
280,1028,5,891702276
325,530,4,891478376
60,605,3,883326893
532,100,5,893119335
303,693,4,879466771
721,82,4,877139015
115,187,5,881171203
735,100,2,876698796
496,1063,3,876066485
500,1018,3,883875756
286,1288,4,876522114
908,963,4,879722397
130,794,5,875802137
196,66,3,881251911
711,744,4,876185896
87,684,5,879875774
708,127,3,877325213
476,300,5,883365561
446,359,3,879787226
102,476,3,892993827
54,741,5,880931687
766,176,2,891308927
623,298,2,891032433
889,29,3,880182428
479,252,2,879460628
469,238,4,879525237
673,272,5,888786942
695,301,3,888806120
502,682,5,883701927
354,464,4,891217512
174,239,4,886439537
790,202,3,885156904
815,835,3,878694269
886,64,5,876031573
450,704,3,882372178
381,307,2,892697959
846,663,4,883948873
599,284,4,880952229
303,251,4,879544533
758,307,3,880672345
119,24,4,886177076
649,1283,2,891440528
9,50,5,886960055
313,148,2,891031979
618,705,3,891307825
653,79,4,878854051
560,1008,3,879976731
378,78,3,880056976
901,228,5,877131045
711,83,5,879993628
925,5,4,884718156
158,96,4,880134332
921,15,4,879379621
495,208,5,888632134
64,197,3,889737506
11,721,3,891905279
561,343,4,885807035
405,730,1,885545975
232,8,2,888549757
602,259,4,888638160
13,482,5,882140355
416,560,3,886319079
492,137,4,879969670
699,596,3,884152780
43,131,3,883954997
484,15,5,881449527
82,274,3,876311492
654,223,4,887864497
523,794,4,883703144
314,1519,4,877892181
405,1562,1,885549506
899,748,4,884120232
389,412,3,880089170
347,627,4,881654545
378,419,4,880332643
62,1118,3,879375537
386,1016,4,877654961
189,165,5,893265535
325,495,3,891478180
95,190,4,888954513
886,709,3,876032473
641,969,4,879370259
450,183,4,882394180
530,1300,2,890627207
602,895,3,888637925
879,125,5,887761174
158,652,4,880134966
17,125,1,885272538
861,45,5,881274698
890,674,3,882404610
932,606,4,891250169
272,183,4,879454726
281,259,3,881200789
96,486,3,884403392
161,174,2,891170800
690,1210,3,881180035
782,340,3,891497963
862,172,5,879304243
35,358,1,875459073
831,742,3,891354866
761,243,3,876189749
173,938,3,877557076
888,644,4,879365054
184,93,4,889907771
648,29,2,884883149
863,1679,3,889289491
757,1035,2,888469113
815,79,4,878694493
454,479,4,881959991
931,678,3,891036247
551,153,3,892777310
207,433,3,878104569
158,286,4,880134261
455,50,5,878585826
21,800,1,874951727
396,840,3,884646648
416,2,4,886317115
694,665,4,875728729
886,941,2,876032072
806,1048,3,882385806
312,188,3,891698793
414,748,3,884999147
825,25,4,880756904
244,655,5,880605766
659,616,4,891386577
504,196,4,887838935
339,126,4,891032121
213,603,5,878955599
271,570,3,885849742
932,197,5,891249649
42,785,4,881109060
526,7,4,885682400
180,732,3,877128137
376,14,4,879454914
943,53,3,888640067
125,190,5,892836309
747,403,5,888734113
298,213,3,884183130
405,666,1,885549635
830,487,5,891898415
450,785,3,882395537
488,527,3,891294473
715,588,4,875963353
378,793,3,880046437
566,181,2,881649985
222,934,2,877563758
303,185,5,879467465
566,121,3,881650755
98,88,3,880499087
854,826,2,882813453
884,713,3,876858914
663,260,2,889491861
181,307,1,878962006
405,1247,1,885546681
563,257,5,880506596
394,101,4,880886670
693,11,4,875482197
932,483,5,891249962
90,676,2,891384066
540,515,5,882157105
334,675,4,891547148
682,948,2,888516865
87,554,4,879875940
65,25,4,879217406
290,402,4,880474422
627,578,3,879531351
561,511,4,885807510
434,9,1,886724563
181,1383,1,878962086
731,8,2,886184681
539,496,3,879787985
71,174,2,877319610
407,496,5,875042425
416,418,4,876699793
91,482,3,891439208
666,514,4,880139295
660,313,4,891197481
303,940,2,879485659
289,815,3,876789581
344,678,2,884813365
152,763,5,884018370
683,307,3,893286347
234,549,3,892335850
44,102,2,878348499
417,230,3,879647850
188,204,4,875073478
727,378,3,883712603
894,302,4,879896041
892,566,4,886610318
592,833,4,882608662
44,98,2,878347420
601,410,4,876347113
899,179,2,884121267
467,268,5,879532164
501,93,4,883347891
622,206,1,882670899
500,77,3,883875793
718,405,5,883349384
790,73,4,885157489
592,269,4,882607286
59,974,3,888203343
407,559,3,875553424
12,69,5,879958902
374,521,4,880395530
916,295,2,880843551
303,1153,3,879484899
333,186,4,891045335
318,712,4,884496368
181,815,3,878963168
851,1314,1,890862741
916,1217,1,880845606
823,58,5,878438930
154,191,4,879138832
479,203,3,879460893
271,1266,2,885848943
405,665,1,885548094
13,235,2,882141841
880,795,2,880243147
279,288,3,875249102
405,1175,1,885549904
655,535,2,888685914
112,316,5,892439693
789,100,5,880332089
94,155,2,891723807
936,237,4,886832672
802,573,4,875985840
912,152,4,875966320
279,982,3,875298314
683,328,2,893283728
505,501,2,889334373
846,83,4,883947911
373,233,3,877105588
347,125,5,881652568
454,260,1,888000454
394,257,4,881130047
798,1284,3,875637744
903,1101,4,891033828
453,272,5,887941892
440,271,5,891550404
508,436,4,883777109
233,194,4,877663913
537,510,3,886031575
145,105,2,875271442
625,1016,2,891273699
738,189,4,875351404
85,483,5,879453933
346,203,4,874948139
545,68,4,879899266
184,137,5,889907685
909,289,3,891920763
697,689,4,882621714
32,307,2,883709915
246,158,1,884923955
411,230,3,891035362
568,638,3,877907877
421,423,2,892241707
405,1148,1,885546680
303,993,2,879544576
887,258,1,881377893
264,1103,5,886123656
457,240,3,882395638
105,752,3,889214406
144,302,3,888103530
627,576,3,879531504
893,815,3,874830372
361,183,4,879441285
228,87,1,889388662
839,713,2,875751774
1,170,5,876892856
389,386,3,880089302
543,4,4,875658853
246,1218,3,884922801
918,83,4,891987914
509,268,2,883590443
181,1355,1,878963086
63,222,3,875747635
542,94,3,886533021
798,941,3,876176561
200,429,5,884130014
936,25,4,886833231
653,282,3,884405616
327,476,2,887819538
13,829,3,882398385
295,216,5,879517580
287,895,2,888177213
232,175,5,888549815
474,168,3,887927670
639,1193,4,891239702
258,332,5,885701024
649,250,3,891440356
684,282,4,875811274
110,82,4,886988480
64,313,4,889736971
221,94,3,875246857
49,217,3,888067405
655,24,3,887473831
463,313,4,889935655
90,514,3,891384423
847,1167,5,878939645
299,73,2,889503265
145,183,5,875272009
276,226,4,874792520
405,1207,1,885548686
536,215,4,882360530
286,336,5,884069544
239,483,5,889179253
295,229,4,879519010
655,1585,4,887523403
222,1057,4,881061370
244,278,3,880605294
524,66,3,884636617
679,8,2,884486856
943,625,3,888639427
782,294,3,891498381
871,242,3,888192858
554,274,3,876232317
587,1624,2,892871752
463,124,5,877385381
573,283,4,885843817
721,1393,3,877137598
791,289,4,879448087
619,568,5,885954083
60,1050,3,883327923
314,423,4,877888060
780,467,3,891363904
89,275,5,879441307
497,90,4,879310445
694,495,4,875727018
872,864,3,888479498
934,449,4,891194900
311,482,4,884365104
235,82,2,889655403
674,929,3,887763150
495,404,4,888635380
51,479,3,883498655
912,443,4,875966027
207,177,3,891759050
561,447,3,885808767
870,583,2,879714351
532,301,4,874999563
38,112,5,892432751
933,453,1,874938833
784,326,5,891387155
70,473,3,884066399
305,180,4,886323806
535,488,5,879618965
500,1166,4,883874139
385,1021,5,879441572
456,204,3,881374086
5,381,1,875636540
343,747,4,876407174
158,1303,3,880134865
504,402,4,887839835
480,165,5,891208390
582,269,4,882960418
303,64,5,879466457
94,824,4,891722882
158,694,5,880133209
919,255,4,875289170
276,693,4,874790903
654,210,5,887864350
633,50,4,875326664
450,807,4,887834823
21,983,2,874951416
194,433,3,879523104
467,1012,3,879532534
666,433,3,880568560
158,144,4,880134445
892,58,4,886609469
227,756,3,879035658
249,242,5,879571438
271,357,5,885848408
72,220,3,880035786
407,315,4,891873158
766,434,5,891309947
703,181,5,875242762
780,4,3,891363969
682,697,4,888517816
746,172,5,885075165
52,285,5,882922227
815,659,5,878694952
159,880,1,893256084
758,676,2,881977428
459,252,4,879563506
566,7,4,881649747
347,959,5,881654545
161,162,2,891171413
58,257,5,884304430
13,212,5,882399385
399,53,4,882345271
935,127,4,884472086
295,235,4,879517943
766,514,4,891308927
599,1315,4,880951743
106,12,4,881451234
790,864,4,884462647
544,258,3,884795135
327,419,4,887822832
215,211,4,891436202
183,225,1,891467546
643,572,3,891450341
92,508,5,886443416
708,471,4,877325455
328,1015,3,885047737
7,549,4,891353086
527,558,4,879456162
887,420,5,881381425
749,659,5,878847611
324,50,5,880575618
807,142,3,892530752
321,647,3,879438699
722,871,2,891281876
255,222,3,883216845
753,195,1,891401851
389,234,4,879991081
653,222,3,884405596
889,473,4,880177503
870,100,4,889717102
109,186,3,880572786
780,70,2,891363969
429,961,3,882385518
197,566,4,891409893
60,144,4,883325944
389,211,4,880087415
429,435,4,882385636
145,546,3,875271047
406,559,3,879792974
868,218,3,877104913
90,12,5,891383241
16,284,1,877719863
510,292,4,887667524
374,1210,4,880938100
435,584,3,884132297
495,395,1,888637147
43,82,4,883955498
431,754,3,881127436
442,738,3,883389164
536,210,5,882359477
907,272,5,885860093
181,304,1,878961586
450,153,5,882374422
360,735,5,880356059
748,495,3,879454687
23,269,5,877817151
276,241,4,874792402
193,407,4,889127921
83,393,5,887665423
844,418,3,877388040
829,198,4,884736647
654,367,4,887864923
887,210,5,881379649
338,408,5,879438570
913,750,4,883110363
537,778,3,886031106
637,591,3,882904233
940,294,4,884801316
641,1194,3,879370299
504,452,2,887911974
126,294,3,887855087
592,147,4,882608357
344,248,4,889814539
535,172,3,879617747
393,110,2,889730117
605,276,4,879365773
195,67,2,874825826
381,887,3,892697941
462,332,5,886365706
550,688,3,883425762
638,117,4,876694995
393,797,3,889731138
892,63,4,886610480
606,925,4,880922566
255,452,3,883216672
455,148,3,879110346
907,740,5,880158960
104,286,1,888442304
399,511,3,882341848
458,1039,5,886397275
407,70,4,884197052
235,83,4,889656068
85,707,4,879454350
301,511,4,882075803
405,707,1,885549309
758,231,3,881979012
267,155,3,878973088
251,222,4,886272547
503,12,3,879454675
328,302,4,885044380
280,379,5,891702171
263,258,3,891296969
758,686,3,881974823
385,1456,4,879447205
198,475,4,884205277
507,895,5,889964202
345,284,4,884991348
95,203,3,879198888
942,315,4,891282355
788,234,3,880868473
286,50,4,875806869
262,172,2,879791875
588,230,1,890023692
463,149,2,877385341
788,204,3,880868644
221,1208,3,875247565
854,709,4,882814395
906,221,4,879435365
150,127,5,878746889
839,323,4,875751559
180,433,5,877127273
328,204,3,885045993
391,59,5,877399745
401,638,4,891033158
276,564,3,874791805
886,209,4,876031850
509,705,4,883591687
450,237,5,887660650
428,315,5,885943980
728,287,4,879443155
784,313,5,891386988
485,330,3,891042162
11,580,5,891905222
807,151,4,893081163
823,136,5,878438206
94,248,4,891724341
552,252,2,879222002
934,65,4,891192914
746,161,3,885075304
486,887,5,879874218
13,778,3,886302694
787,690,5,888979007
1,271,2,887431672
